target,context
"I think they call them that, you would wear day-to-day but,","[':  or something, rather than having the whole entire different wardrobe [laughter].', ':  Exactly, exactly.', ':  Different shoes, you know, we always had, like, um, higher shoes, higher tops on them,', ':  Right.', ':  rather than just the lower skim, skimmers.']"
"I think it's, uh, is it after Labor Day or something, I don't know,","[""That, in, what, isn't dark colors attract the sun,"", ':  Right.', ':  and light colors repeal themselves?', ':  Exactly.', 'Plus the social attitude, you know, if you, you walk into a place and, and, uh, I know in our office, um, our secretary gives everyone, uh, all the ladies a hard time if they wear white shoes.']"
":  And I think that's, you know, a North Dallas type attitude.","[':  you have to, in order to get the attention, you might need help --', ':  Right.', "":  -- you need to be, you can't just come in off the street."", ':  Exactly.', "":  is what I'm trying to say.""]"
":  Yes, I think, I think your right.","["":  And I think that's, you know, a North Dallas type attitude."", ':  Oh, is it?', "":  And, uh, because I noticed that, um, like even going to church and, um, seems like people really dress up a lot more here in North Dallas going to church and, um, now that's, that's, uh, because uh, uh, I went to school at, uh, Texas Tech in Lubbock."", ':  Huh-uh.', "":  And, uh, church was a lot more casual, uh, rather than, uh, you know here it's like going to a fashion show almost.""]"
"I think, I the pinks, there's like forty-two different shades of pink.","['Well, now can I improvise with adding and using another color instead, you know, what comes close.', ':  Uh-huh.', ':  Because a lot of them are similar.', ':  Yeah.', 'A lot of times you can do that.']"
"I think, you know, the the, the market is just not made for a vegan.","['My mother just said eggs.', ""It's hard to find substitutes for eggs when you're baking and cooking and things."", ':  Yeah.', "":  So, although you can, I mean there's cookbooks and there's ways to do it."", ""It's a lot more expensive too.""]"
"Well, think of it, i-, think of it like this, takes a long time for meat to digest and, you know, if you've got that sitting in your stomach, I mean, even when you sleep it's still sitting there digesting.","[':  Oh, no way.', ""But I bet it's really, I bet it is healthy because a couple of times last week I went without meat, um, I had pasta and salad for two days,"", ':  Uh-huh.', "":  just because I just, wa-, you know, oh, no particular reason, I just didn't feel like eating meat and, uh, I think even after two days I felt different."", ':  Yeah.']"
":  But, um, I think if in our own house we didn't, we would have things like a casserole, things like that, that centered more on the vegetables, as far as, we might have one special dish, one special casserole that was our one special thing, like the turkey,","['You just, you just.', 'Well,', ':  [Laughter].', "":  see at ours, uh, we're living with my family, my folks now, so, you know, they, they have the turkey, you know, they do, they ca-, they, you can't stop, you know, everyone's life."", ':  Yeah.']"
:  I think you'd feel probably a lot healthier.,"[':  But now if you cook them wrong you can loose the vitamins.', "":  Yeah, that's true, that's true."", ""So, you, it's, it's all important, you know, it's an all important thing you,"", "":  And I'm terribly overweight."", ""I'm obese, probably is the word, I've never used that word on myself before, but I am very large and probably if I could give up the meat products and just get on vegetables I would probably look a lot better.""]"
":  What, um, what do you think needs to be the criteria set for those?","[':  Okay.', ':  All right.', 'Do you have any kids?', ':  No.', "":  I've got two and it is hard to find day-care for them.""]"
":  Is it, I don't know, maybe would you think a better student to teacher ratio.","["":  but, uh, when, when we leave there he's, uh, gives the girl a hug and tells her, I'll miss you, so,"", "":  Oh, well that's good."", ':  you know, so, I know they treat him good.', ':  Yeah.', ':  Uh [child_talking].']"
"I thi-, I think that's, that's important.","['Uh,', ':  Uh-huh.', ':  the people there are really nice.', ':  Yeah.', 'Yeah.']"
"Well, they, I think it's one of the important things.","[':  the people there are really nice.', ':  Yeah.', 'Yeah.', ""I thi-, I think that's, that's important."", ':  Yeah.']"
"They're probably, I would think, needs to be, I don't know if they have any type of, uh, formal or informal spontaneous or routine drop ins of agencies, you know, people checking up on, like they do nursing homes, you know.","["":  and that's another problem with day-care because you're not there so you don't what they're doing."", ':  Right.', 'Right.', ':  And if,', ':  Yeah.']"
":  I think it's about sixty-five today, here, something like that.","[':  Um,', ':  this time of year?', ':  this time of year sixties and, you know, stuff like that so.', 'Today,', ':  So would it,']"
":  I thought were saying, can you hold on?","["":  Oh, no, no I'm talking to my daughter."", ':  Oh.', ':  She wanted her shoe off.', ':  Oh [laughter].', "":  I'm sorry.""]"
You just never think it could happen to you.,"['And, you know, you can hear about it on T V and you just,', ':  But going through it is so much different.', 'Yeah.', ':  Yeah.', 'Exactly.']"
:  I think so.,"[""So, I don't know how the U. S. would cope with, uh, a new state that is so very, very poor."", ':  Uh-huh.', "":  Um, I guess, you know, we'd have a lot of aid, if, if you consider the inner cities of like New York and, and how much aid it needs."", 'I suppose the whole country, or the whole, um, new state would require such aid.', "":  I guess, um, we're assuming that, that Puerto Rico would be per capita significantly more poor perhaps than, than say Mississippi or,""]"
":  And I think, uh, having listened to you relative to the economy thing, I think if I were being forced to make a decision I would plead ignorance and wait to do more research before picking one of these.","[""Well, well actually I thin-, one, one thing that I remember hearing in the news the past couple weeks that might be significant is that they've recently voted that Spanish is the official language, which I always assumed it was anyway."", ""So, if they've just taken such action, it would seem to indicate to me either they're doing it because they're afraid they might become a state and want to declare this before they become a state, or maybe because they don't want to become a state for fear of losing the Spanish, or Hispanic heritage."", "":  Uh-huh, well that's interesting too."", 'Well it sounds as though you are in favor of, uh, status quo.', ':  I, I believe I would probably tend towards that.']"
":  I think I would be troubled, I suspect, I believe that any of our states, and I, constitutionally I don't think there are any prescriptions abo-, against that decision even if Louisiana chose to go with Creole or something.","[""So I'm ul-, I guess I'm ultimately in favor of status quo also at this point,"", "":  Well that's interesting."", ':  ((leaning)) towards the statehood.', ':  Right.', 'What about if, if, um, they demanded to have Spanish as the official language as a condition for statehood.']"
"Uh, that I, I think that would be a negative step to make and I think that that they would need to reassess that.","[""I'm, I'm bothered by any tendency to resist what I think was one of America's strengths and that's the, the, the melting pot."", ':  Uh-huh.', "":  Uh, I, I am particularly fond of a number of ethnic cuisines, but I'm troubled by too close a clinging to, to the past and I'm also realizing that, that a common language, I think, is the ultimate bond of a country."", ':  Uh-huh.', "":  And Canada, I guess, comes to my mind as they're going through the throes up there relative to French Quebec and whatever.""]"
:  Well I think we have gone to time and I appreciate your having called.,"[':  Right.', "":  But I'm, I'm disturbed by a country that attempts to be functionally bilingual at the official level."", ':  Oh, I see.', "":  Um, I'm, I'm concerned about whether or not that causes fractiousness I guess."", ':  Uh-huh, uh-huh.']"
":  Well, I think people are, are more inc-, um, um, people from California seem to be more health motivated all around.","['And, they, California gets, you know, tends to be a bit faddish, but,', ':  Uh-huh.', ':  the remarkable thing is how well the fads catch on elsewhere.', 'So, there must be something to some of them.', 'And, uh,']"
:  I think.,"[':  Yeah.', ':  health, health related ideas.', ""And, I, it's curious, I don't know why, don't know if it's, do you, does California have a,"", "":  Well, there's a sense of it being a package,"", ':  [Breathing].']"
":  Now do you think that's because they've realized that for whole health, that, the, you know, you have to have that combination, or that people are motivated that way so that they've incorporated that into their program.","[""And, uh, so it's had that orientation for quite some time."", ""Um, there's been some progressive medical schools out here,"", ':  Uh-huh [breathing].', ':  that have taken that approach.', 'And, um,']"
":  #Do you# think the program came #first or the,#","[':  Uh-huh [breathing].', ':  that have taken that approach.', 'And, um,', "":  Now do you think that's because they've realized that for whole health, that, the, you know, you have to have that combination, or that people are motivated that way so that they've incorporated that into their program."", ':  #Boy,#']"
"I, I sometimes think that it's almost frantic effort on the part of the people in the city.","[':  Yeah.', ':  -- but at least traditionally, #the laborers, last thing,#', "":  #Or they're older.#"", ':  Pardon me.', "":  Well, don't you think they tend to be older in the rural ar-.""]"
:  I think so.,"[""It's, yeah, it's, it's like it's frantic, to,"", ':  Uh-huh.', "":  you know, to, uh, achieve, something that, that a person in a rural area, uh, almost doesn't worry about it to such a degree, but stays, you know, almost healthier, you know,"", ':  Yeah, well I,', ':  as a fit person [breathing].']"
":  I kind of think it was necessary, I mean, I, i-, i-, I don't, I'm not a, a big, um, pure power hitter anyway.","["":  Which means that if you have a good year winning one ru-, one run games that the following year, you'll have a bad year."", ""And they, they've got, um, they've looked at I think twenty-three teams, uh, and, and, the, uh, statistics are something like twenty-one out of twenty-three."", 'It was, which means the Rangers are going to have a terrible year, I, uh,', ':  Which I was kind of leaning toward anyway, to tell you the truth.', "":  Well, I mean, and it's, uh, uh, I don't know, what do you, what do you think of Incaviglia's loss.""]"
"I mean, uh, I think that, uh, that a player ought to hit a home run if he's got the pitch to do it, but when you get two strikes on you, you have a tend-, you know, you should, you know, shorten your swing a little bit, you know, if it's a perfect shot, go for it, but I mean, you know, the strike outs were a big problem for him, and, uh, plus supposedly what I heard, he was not much of a team player anyway, so.","['It was, which means the Rangers are going to have a terrible year, I, uh,', ':  Which I was kind of leaning toward anyway, to tell you the truth.', "":  Well, I mean, and it's, uh, uh, I don't know, what do you, what do you think of Incaviglia's loss."", "":  I kind of think it was necessary, I mean, I, i-, i-, I don't, I'm not a, a big, um, pure power hitter anyway."", ""I mean, I don't like these guys that get up there and swing for the downs every time.""]"
":  Yeah, well how do you think the Royals are going to do?","["":  Yeah, well there's, there's another point to that too."", 'They said the, that um, that he was horrible at, uh, at batting with, with men on base.', 'Now having somebody get up and hit a solo home run does you, you know, gives you run, obviously.', ':  Yes.', "":  But I mean if you can't do it with men on base, there's something definitely wrong, um, you know, you, you've got to be able to get the two and three run home runs, you know, to, to be able to, uh, score enough runs to be able to win in these, uh, in this day and age, so.""]"
:  I think the Royals will do okay.,"['They said the, that um, that he was horrible at, uh, at batting with, with men on base.', 'Now having somebody get up and hit a solo home run does you, you know, gives you run, obviously.', ':  Yes.', "":  But I mean if you can't do it with men on base, there's something definitely wrong, um, you know, you, you've got to be able to get the two and three run home runs, you know, to, to be able to, uh, score enough runs to be able to win in these, uh, in this day and age, so."", ':  Yeah, well how do you think the Royals are going to do?']"
I think that's all that they have.,"[':  Oh yeah, baseball is there, is there life up there like football is down here I think.', ':  Y-, did you actually live in Saint Louis?', ':  I lived in the suburbs of Saint Louis, yeah.', ':  Ye-, everybody does, right.', "":  Yeah, that's true too, [laughter].""]"
":  Right, th-, I think the best thing that you can do is go with, um, the players that are, that have the talent to do the best years.","[':  You know what I think is remarkable is, uh, it seems that what you really need to do to win though, is to have a team that has reasonable talent and has some people that have, have, have real breakthrough years.', ':  Exactly, yeah.', ':  And, and the question is how do you forecast that,', "":  You can't."", ':  if you had to, if you had to bet on who would be in the World Series, I mean it would be really tough.']"
"And I, I think they said the Reds, um, this last year, I'm not sure that they said that they had that many people having career years.","[':  if you had to, if you had to bet on who would be in the World Series, I mean it would be really tough.', ':  Right, th-, I think the best thing that you can do is go with, um, the players that are, that have the talent to do the best years.', ""And, um, that they hadn't had these, uh, gigantic, uh, career years yet and,"", ':  Yeah.', ':  and just kind of assume that, you know, so-, one of them is going to break through eventually, so.']"
":  And I think that's really what's been hurting, uh, the, uh, Rangers.","[""You just have to spend it if it's necessary."", ':  Uh.', "":  In other words if you've got a player on your team who's helping your team, then keep him there."", ""Don't let him go away."", ':  Yeah.']"
":  Well and that, I think that's maybe part of it that, that the, um, and it, you know, if I owned the team.","[':  -- pitching ((staff)).', ':  last year than any other team in the, in the league and they were, you know, toward the bottom of the league.', ""Uh, so it's like I said spending money doesn't guarantee you, uh, winning a pennant."", ':  Yeah.', "":  It really doesn't, so.""]"
"I think you'd like them to do well but the question of losing big, big money that what, did, did, did Steinbrenner actually make money on the,","[':  last year than any other team in the, in the league and they were, you know, toward the bottom of the league.', ""Uh, so it's like I said spending money doesn't guarantee you, uh, winning a pennant."", ':  Yeah.', "":  It really doesn't, so."", "":  Well and that, I think that's maybe part of it that, that the, um, and it, you know, if I owned the team.""]"
"I, you know, I think that there's coming to a point real soon when ticket prices are going to be to the point where the average fan can't go and once you do that, you lose everything, I mean.","[':  Yeah.', "":  It really doesn't, so."", "":  Well and that, I think that's maybe part of it that, that the, um, and it, you know, if I owned the team."", ""I think you'd like them to do well but the question of losing big, big money that what, did, did, did Steinbrenner actually make money on the,"", ':  Uh, you got me.']"
":  An I, I, I would, I would think baseball probably feeds on a number of people that can go out there, you know, several times a,","[':  Uh-huh.', "":  -- and, uh, you know, I mean, I, I guess as we get older, i-, you're probably going, if, if you, if you compare to go to a, a sport, a, a say you go to a rock concert,"", ':  Uh-huh.', ':  or, or even a performance, a, an opera or the symphony or something, uh, if, you know, i-, but how, how often do you do that.', ':  Right.']"
":  #yeah, you would think they would.#","["":  And, uh, according to Virginia, it didn't cost all that much."", ':  Uh-huh.', "":  [Breathing] and frankly, I, I don't understand why a state doesn't have those records available anyway."", ':  Yeah,', ':  Uh, uh, #at least# --']"
":  just thinking there's,","['I agree.', ':  politicians.', ':  Yep, right.', '#I was,#', ':  #So anyway# --']"
":  So, you know, we're, we're thinking about that.","["":  So we're looking at the, the older one going to school next year."", 'Not, not, well not this coming fall but the year after that.', "":  Okay, so it's getting close."", "":  Yeah, he's going to be going to kindergarten, so."", ':  Right.']"
I think there's only going to be one solution to school funding which I don't think will be necessarily the best way but I think what's going to have to happen is there's going to have to be tuition for grade school and junior high and high school kids.,"[""You know, [breathing] one, that's one reason we bought a house here in Plano."", 'We were hoping, you know, well the school districts going to be good, you know, for resale value, and,', ':  Yeah.', "":  so on and so forth, but, uh, I can definitely, uh, see on down the road, you know, where we do have kids and are getting to that age, that's going to be a definite concern."", ':  Yeah, we talked, you talked about before, about the school funding.']"
":  Well and I think, uh, you touched on it, you know, you've got to start them at the home.","["":  That's true, that's true, and, uh."", ':  Of course, wh-, if I say this is a good value, someone else is going to stand up and say, oh no.', 'And the A C L U is going to get after them and have a lawsuit.', ':  Right.', ':  Which is going to take twenty years to resolve, you know.']"
":  We had, uh, one of the, uh, times that we had sort of a family reunion was when, uh, was this, I think it was last, last winter, we, uh, we went up to New Hampshire to go skiing,","[':  Oh, yeah, up in the mountains.', ""Yeah, that's, that's what we miss, we miss mountains and trees, of course, you have plenty of, uh, plenty of mountains in Virginia,"", ':  Right, right.', ':  and then in nort-, and, you know, up in New Hampshire and Maine, too.', ':  Yeah.']"
":  Oh, yeah that's, I, I thought about this and, uh, it seems like a pretty neat thing, they do, uh, family reunions, and they do, um, oh, what do you call it, um, oh, class reunions.","[':  Oh, gee, homesick.', 'Um, have you heard about these, uh, these businesses these companies that, uh, I mean, their business is planning family,', "":  No, I haven't."", ':  reunions for people?', ':  Huh-uh.']"
"Yeah, I always thought that would be kind of,","[':  and they got this brainstorm that, you know, they could make a living by arranging for different,', ':  Uh-huh.', ':  family reunions and class reunions,', "":  That's pretty interesting."", ':  all over the country.']"
But I thought it was real interesting.,"[':  And I just realized I had never read it growing up.', 'So, I just finished reading that [laughter] for enjoyment.', "":  Um, that's neat."", ':  And it wa-, it was good.', ""Um, she, she's not, didn't enjoy it much, so I didn't get much satisfaction trying to discuss it with her.""]"
":  It's just, I was just thinking, at, at Rossa they tend to come out with a new book every couple of weeks --","[""I'm a former T I-er."", 'I just recently quit.', 'And so, uh, I got myself involved in a sales job, and right now, my list of books to be read have to do with, uh, the art of selling.', ':  Oh, uh-huh.', ':  So.']"
"I think the last novel I read I read, I guess, in conjunction with my wife over vacation last year.","[':  He writes, uh, spy novels, {pause}', 'THE EYE OF THE NEEDLE --', ':  Uh-huh.', "":  -- and, uh, I've, I've really, I really have found his books enjoyable {pause}."", ':  I like that kind of stuff.']"
":  I think so, too.","["":  You know, it's, it's so easy to get caught up on reading just for your work, or, you know, self improvement, and you kind of forget the fun of reading {pause}."", "":  Yeah, that's true."", ':  Yeah, very easily.', 'So {pause},', "":  Well, I guess we've covered the topic pretty thoroughly.""]"
":  And, uh, the, you know, I thought I was making a good wage,","[""It, and it doesn't seem to get much better for the exempts either, unless you're twenty-eight or above."", ':  Yeah, yeah.', "":  It's really a shame."", "":  Well, I, I've, this company that they bought, they ended up buying a very high payroll."", ':  Oh.']"
"I think, uh, that, um, uh, honestly, if you feel you have something to hide that would tend to make you be against it.","['@:  Okay, what is your feeling on drug testing?', "":  Well, uh, I'm, I'm for it to be honest with you.""]"
"But if you don't really have anything to hide even though I know it is sorted an invasion in ones privacy, uh, I think as a protection for me and people who do know that we're drug clean, if you will, that, uh, it's one way to, uh, try to, uh, catch those who might not be and, and, and the kinds of problems that they can cause in the work environment or even outside the work environment.","['@:  Okay, what is your feeling on drug testing?', "":  Well, uh, I'm, I'm for it to be honest with you."", 'I think, uh, that, um, uh, honestly, if you feel you have something to hide that would tend to make you be against it.']"
"Now, limitations I, I, I do think there needs to be some sort of limitations to the way you test because my wife who is a nurse tells me that there are a lot of drugs, prescriptions drugs like that the, uh, medical profession can put on and which could cause a test to show positive.","[':  Not even,', ':  Run over them or something like that.', ':  yeah, not even on the way home while on the job.', "":  Oh, yeah, well that, that's right."", ""I, I, I, I haven't quite thought of that, uh, that's a very good point.""]"
:  I personally think that it should be done also.,"[""Uh, I'm not in the medical profession,"", ':  [Laughter].', "":  so, I wouldn't have any idea, but what do you think,"", ':  Well,', ':  about that?']"
":  Uh, uh, but, I, I think that, uh, that is, uh, in this day and age,","["":  Yeah, and the Olympics that's always, that became a common practical several years ago."", ':  Yes.', ':  It just seems to me the idea of having random, and I agree with the idea of random because that way nobody ever knows for sure when it might be their time.', 'I, I, uh, agree that, uh, random checks uh, of, uh, people be it in schooling systems or on the job, uh, I think the ticks, the topic was suppose to be on the job.', ':  Yes.']"
"We think of crack, we think of heroin,","["":  And, they, they, they do this like on lunchtime, they come back to school and they'd have red marks all around the nose and mouth and we knew immediately what they had been doing,"", ':  Um, um.', ':  and then would have to try to take appropriate action.', ':  Uh-huh.', ':  But, uh, you know, there are a lot of things we think in terms of drugs.']"
":  we think of marijuana, we forgot that there are other types, of, of, uh, habituating drugs that are used [barking],","[':  and then would have to try to take appropriate action.', ':  Uh-huh.', ':  But, uh, you know, there are a lot of things we think in terms of drugs.', 'We think of crack, we think of heroin,', ':  Uh-huh, um,']"
":  I think so,","[':  Uh-huh, uh-huh.', "":  So, uh, it's, I, you know, [barking] it's, it's terrible [barking], um,"", ':  Well,', ':  of,', "":  don't you agree [barking] though that if I do test [barking] in, in, in a company or a business, or in a government agency that random testing is,""]"
"I think that, that it should be [barking], uh, better accepted than, um, uh, forced testing of everyone,","[':  of,', "":  don't you agree [barking] though that if I do test [barking] in, in, in a company or a business, or in a government agency that random testing is,"", ':  I think so,', ':  the right way to do it [barking].', ':  uh, I, I see nothing wrong [barking] with that.']"
And I think it should start right with our legislatures.,"[':  yeah.', ""Well don't you think the government really in this case should set a good example,"", ':  Yes.', ':  by ((them)) doing it first.', ':  Absolutely.']"
"You would think that we would, you know, taken another step further, than the,","[':  But, but, we, we do, uh, legislate, uh, things now like, uh, children in the seats, in car safety seats,', ':  Oh, you mean, uh,', ':  seat belts,', ':  yeah right.', ':  we can legislate them, we can legislate say children cannot get into school without having certain immunizations to protect them.']"
"I thought that would be, you know, because it's real nice with this because I don't even have to go into the office I've maybe been into the office once in the past ((three)) years, you know.","['Yeah, my hu-, he took one home when they, when they had it, you know, they had a big deadline coming up and it was looking a little touchy to meet, so.', "":  Uh-huh, well, I've, I've done that before on, a couple times."", ':  Yeah.', ':  But that would make it just that much easier instead of bringing home a computer, you just bring home a few floppy disks, you know.', "":  Uh-huh, that's right.""]"
":  And, and, how do, how do you think that they would propose to do it as far as if, uh,","['I would look at it more as a, uh, internship kind of thing, maybe three months.', ':  Uh-huh.', ':  Throu-, you know, ninety days to six months or something.', ':  Yes.', ':  Um, but more than that, I would have a problem with it.']"
":  Well, I think I would also, and I think it, it really, uh, would be very difficult in terms of, uh, you know, people, I'm thinking mainly people going to college I don't see how,","[':  #a person is# coming out of high school and going to college, how could, you know, I wonder how they could possibly, uh, if this would be a voluntary thing or a mandatory.', ':  Yeah the way the, the way the voice ((might have)) worded it, it sounded almost mandatory as opposed to elected.', ':  Yes, it did.', 'Yeah.', ':  And I would obviously, I mean not obviously, but I would be against anything like that being mandatory.']"
":  and, uh, you know, I think it, it's, it's most of them now carry part-time jobs, on top of having fifteen or sixteen credits.","[':  Right.', "":  how with, uh, the work load kids have nowadays and what often most college students, I'm like, maybe when we went to school, I don't know how long ago you went but,"", ':  Thirty something [laughter].', ':  yeah [laughter] me too,', ':  There you go, yeah.']"
":  That and ((thus)) think, I mean, I don't know, I went to, uh, even though I'm from that part of the country, I did go to high school in, uh, the Midwest and Chicago, and I, we had, it was mandatory that we took civics every year.","["":  how with, uh, the work load kids have nowadays and what often most college students, I'm like, maybe when we went to school, I don't know how long ago you went but,"", ':  Thirty something [laughter].', ':  yeah [laughter] me too,', ':  There you go, yeah.', "":  and, uh, you know, I think it, it's, it's most of them now carry part-time jobs, on top of having fifteen or sixteen credits.""]"
":  that I think is a very good idea that that's mandatory,","[':  Oh, really?', ':  Yeah, it was a mandatory and then you had to take a test that showed you had a certain knowledge of ((state)) government and state service.', ':  Yeah.', ':  And they did offer actually certain types of public service internships,', ':  I see.']"
":  I think they can integrate maybe a short period of time in with high school students and get them to be aware that, you know, they're not,","[':  Yeah.', ':  that is pretty wild, yeah.', "":  Um, I really don't think they can do it though, I mean, I, I, you know, I think that things that your talking about like anything that emphasizes the social services with the public service,"", ':  Right, right, or, yeah,', ':  I,']"
":  I, I just, I just think, the one thing they do so strongly about is what your saying that I don't think kids have a sense of civil responsibility.","[':  Yes.', "":  everybody was already doing the, um, driving the beamers, and, you know, with nothing to think that, um, they didn't have five hundred dollar wardrobes, you know, every week,"", ':  Yeah.', ':  that kind of thing.', ':  Yeah, yeah.']"
":  I think then, that's a step away from even duty, I don't think they even have a sense of the responsibility.","[':  Yeah.', ':  that kind of thing.', ':  Yeah, yeah.', "":  I, I just, I just think, the one thing they do so strongly about is what your saying that I don't think kids have a sense of civil responsibility."", "":  No, they don't.""]"
":  Right, and I think one other area here is that, um, this is typically what we call in this area, yuppie area and people,","[':  that kind of thing.', ':  Yeah, yeah.', "":  I, I just, I just think, the one thing they do so strongly about is what your saying that I don't think kids have a sense of civil responsibility."", "":  No, they don't."", "":  I think then, that's a step away from even duty, I don't think they even have a sense of the responsibility.""]"
":  And, and I think it might be another good public service might be to have them help out in geriatric homes or, you know, this type of thing, they are around.","["":  aren't, my kids, you know, other than,"", ':  Uh-huh.', "":  you know, occasionally they're not even aware that there are people over fifty that exist [laughter]."", ':  This is true.', 'Yeah.']"
":  Yeah, I think the one thing the, the, there's a program called, uh, Habitat For Humanity,","[':  Uh-huh.', "":  you know, occasionally they're not even aware that there are people over fifty that exist [laughter]."", ':  This is true.', 'Yeah.', ':  And, and I think it might be another good public service might be to have them help out in geriatric homes or, you know, this type of thing, they are around.']"
":  And I think, I think programs like that with what you just talked about going on in your area, local area at, and something like that would be good,","[':  And, and I think it might be another good public service might be to have them help out in geriatric homes or, you know, this type of thing, they are around.', "":  Yeah, I think the one thing the, the, there's a program called, uh, Habitat For Humanity,"", ':  Uh-huh.', ':  that Jimmy Carter ((started)), the former president.', ':  Uh-huh.']"
":  Yeah, I think so, uh,","[':  Yeah, I agree with you like prejunior high, and,', ':  Yes.', ':  and, um, see (( )) make it, you know, a curriculum oriented type of proposal as opposed to anything mandated like the old selective service or anything.', ':  Right, right.', "":  So, it sounds like we're in agreement with that.""]"
":  Well, you know, I, I think fireplaces are great but, you know, you really don't have to have wood.","["":  Hell, air pollution tends to be a, a topic that, uh, some people have a lot to say on and some don't care much for it at all, but, uh, I found that there's, there seems to be quite a bit that the individual can do as far as air pollution and one thing it kind of hits the old pocketbook a little bit but if you can just keep the automotive vehicles going properly instead of, uh, letting them rundown and use a quart a oil a mile like some of these smoke cars do that would, uh, make quite a difference we all seem to have one or more of those things."", ""And, then we have a variety of people at least in this part of country that, uh, love their fireplaces, and we burn off an awful lot of, uh, acreage of wood and put it up in smoke and on a proper day as far as the temperature goes you can have a cloud of smoke hovering other a neighborhood, that's just sickening really, I mean, it may be pleasant inside but it stinks outside."", 'So, uh, little things like that, uh, an individual can do what else do you think they can do.']"
":  And I think that alone, that alone would just cut down so immensely on that, we've, we've also, I mean, the fact of the mattered is, is that, you know, they've just got to find other fuels and --","[':  Make it,', ':  make the system so it goes completely throughout the, the Bay area,', ':  Right.', ':  a lot of people wo-, ride BART, but a lot more would.', ':  Uh-huh.']"
"Our, our, our, I think basically our air pollution is one of the, one of the, uh, oh, one of main side effects, uh, are, are, are, are, you know, one of those visible symptoms of the U S energy policy, period.","[':  a lot of people wo-, ride BART, but a lot more would.', ':  Uh-huh.', "":  And I think that alone, that alone would just cut down so immensely on that, we've, we've also, I mean, the fact of the mattered is, is that, you know, they've just got to find other fuels and --"", "":  That's true, yeah."", ':  -- and, and, and, and go other routes.']"
":  -- whether, whether it is the main contributor or not, it's, uh, you know, I, I think no one can doubt the fact that it is, you know, I mean it's a bad thing.","[':  Uh-huh.', "":  it doesn't just breakdown one, it's not a one to one reaction, it's, it's a catalytic thing, and it, it actually just rumbles around and around, and, and breaks up every sea of, you know, O-, O-, O-three molecule it hits."", ':  Uh-huh.', ':  And, uh, I mean --', "":  Well they weren't negating,""]"
":  Uh, and, uh, I just, you know, I think it's just been, uh, uh, uh, terrible anyway, anyway, but that th-, th-, th-, th-, th-, as an aside but there's another one of those things, you know, it's like so many of these little things th-, th-, that add to it that I, I just think this country, not only this country, but the world has kind of started thinking, that, uh, if we don't get it together here,","["":  Yeah, they're, they're, they're so, they're, they're a little bit cross with the U S, and we could remodel that system, you know,"", ':  Yeah.', "":  we don't have to use those, as a matter of fact it wasn't designed that way initially at all."", 'The solid propellant rockets were a, uh, you know, were time saving, money saving, afterthought.', ':  Right.']"
"Um, I think that they should be totally, uh, able to handle it themselves.","[':  Yeah.', ':  Would that be smart on our part?', "":  Well, {pause} uh, what we've, what we did in the war I was behind completely."", ""But getting into the countries' civil wars, no."", ""I don't think that we should have to take that responsibility.""]"
"But, uh, but now, I, I think that our involvement in the Middle East should be, I think that now, instead of coming to the U S for help in their civil wars and things, they should go to the U N, and if they need help, it should be handled through the U N and not the United States.","['But, uh, now,', "":  Those poor souls aren't going to get in, to anything but food lines at this point."", "":  Well, that's for sure."", ""It's hard to realize, that there are places that are just so, uh, bare on the shelves as there."", 'I saw that on the news last night, too.']"
:  My husband thought both of them were the quonset hut.,"[':  Oh yes,', "":  It's, it's our people."", "":  Well, that's true."", ""Uh, there, one woman was killed when they hit that quonset hut, and I do-, I'm not sure where the other one was."", 'But that is true.']"
:  He thought so.,"[""Uh, there, one woman was killed when they hit that quonset hut, and I do-, I'm not sure where the other one was."", 'But that is true.', ':  My husband thought both of them were the quonset hut.', ':  Oh, they were.', 'Oh, okay.']"
"But I think, uh, that, I really think that we should let the U N take care of these things --","[':  Oh, they were.', 'Oh, okay.', ':  He thought so.', "":  I wasn't sure where the second one was."", ""But, uh, yeah, well that's true, there were several women involved directly in this war where they weren't before.""]"
":  Well, I mean, I think it's horrible what they did to the (( )), and I think gassing a whole village of women and children and all this sort of thing, that's even before this latest event.","["":  I wasn't sure where the second one was."", ""But, uh, yeah, well that's true, there were several women involved directly in this war where they weren't before."", 'But I think, uh, that, I really think that we should let the U N take care of these things --', ':  Well.', ':  -- instead of us being responsible because, you know, you hear all this about government spending and about the budget and (( )) and all this other, and, uh, then we go off chasing these, you know, what, giving people tanks, and equipment and, uh,']"
:  And I think what he's doing to them is horrible.,"[':  -- instead of us being responsible because, you know, you hear all this about government spending and about the budget and (( )) and all this other, and, uh, then we go off chasing these, you know, what, giving people tanks, and equipment and, uh,', "":  Well, I mean, I think it's horrible what they did to the (( )), and I think gassing a whole village of women and children and all this sort of thing, that's even before this latest event."", ':  Right.', "":  It's horrible."", ':  Right.']"
":  And I think we're breeding another disease, this, {pause}","[':  Our technology is there.', ':  I know.', ""It's just that, uh, the people just do without, you know, the poor people kind of get, in fact, all of the cutting of, you know, back of the budget and everything now, there's plenty of money to go and help these countries out and give them all this equipment and everything, but there's not enough money to feed, you know, people, uh, in a lot of areas in the United States."", "":  And, and I've found,"", "":  And they're cutting back on programs for the handicapped and programs for the, uh, aged, and, you know, things like this, that, uh,""]"
