target,context
"Located in the Sayler Park neighborhood of the city of Cincinnati, it is believed to have been built by people of the Adena culture.",['The Short Woods Park Mound is a Native American mound in the southwestern part of the U.S. state of Ohio.']
Threats to this widespread species are believed to be localized only.,"['Microcaecilia albiceps is a species of caecilian in the family Siphonopidae.', 'It is found in the Amazonian lowlands and slopes of the eastern Andes in Colombia (Caquetá and Putumayo Departments) and Ecuador (Napo Province), possibly extending into Loreto in Amazonian Peru.', 'Microcaecilia albiceps occurs in tropical primary forests where it lives underground.', 'It has also been found in degraded forest, but it is unknown whether it can adapt to such habitat.']"
It is believed to have existed between 1997 and 2005.,['The Guardians of the Peace () were a pro-government paramilitary militia active in Burundi during the Burundian Civil War (1993–2006).']
"They are believed to have sustained heavy casualties during the operation, though they expanded rapidly in size during the escalation of the Civil War in 2001.","['According to the government, the militia was primarily intended to secure the rural areas against rebel groups as part of a policy of ""civilian self-defence"".', 'Its members were armed but not uniformed.', 'It was founded by Colonel Ascension Twagiramungu and is believed to have recruited primarily among adolescents, children and former anti-government rebels in rural Burundi.', 'Although recognised as a semi-official organisation, the Guardians of the Peace were never a single entity and instead consisted of autonomous regional groups.', 'Founded in 1997, Guardians of the Peace from across Burundi were deployed to Bujumbura when it was besieged by National Forces of Liberation (FLN) rebels in 2000.']"
Tadpoles believed to be of this species have been found in shallow puddles ( deep) and in small streams and under rocks in small pools in a roadside ditch.,"['The throat is orange yellow while the rest of the venter is creamy yellow.', 'The iris is pale bronze.', 'Habitat and conservationAnomaloglossus parkerae occurs in the tropical montane forests of Sierra de Lema at elevations of  above sea level.', 'It is diurnal.', 'Specimens have been found in a muddy roadside ditch and on the rocky banks of rivers.']"
It is believed the Don Cossack authorities and Russian Orthodox missionaries instigated the controversy to eliminate the institution of the head lama of the Don Kalmyks.,"['He was known as the controversial lama who served for only two years.', ""The controversy began two years after Djimba Mikulinov's appointment when he, his secretary and the ataman of the Ike Burul aimak were charged with forging the will of the late Lama Arkad Chubanov."", ""According to local Don Cossack authorities, the provision in Arkad Chubanov's will nominating Djimba Mikulinov as his successor was forged."", ""Therefore, Djimba Mikulinov's appointment was improper."", 'The Russian court, however, ruled otherwise on all charges, freeing Djimba Mikulinov and his co-defendants, but his career as Lama of the Don Kalmyks was over.']"
A major factor contributing to its extinction is believed to be the spread of the amphibian chytrid fungus which spread in the region after the last recorded sighting.,"['Its natural habitats are humid lowland and montane forests.', 'Conservation statusMüllerian mimicry was a natural phenomenon that played a pivotal role in the conservation of the splendid poison tree frog.', 'It closely resembled the strawberry poison frog, which provided protection from predators for both species.', 'The species was formerly common, but its present population status is poorly known.', 'It is now classified as extinct.']"
It is believed to have diverged from its closest relative some 5–10 million years ago.,"['HabitatD. scovazzi lives near streams, cisterns, and pools of either fresh or brackish water, often in Quercus forest, Nerium oleander scrub, or near ruins.', 'It is a relatively common species in Morocco.', 'Conservation and threatsIncreasing pressure on agricultural land conversion and from surface water extraction to serve the expanding regional human population is placing downward pressure on this species (as well as other amphibians in the region).', 'However, the species is not considered significantly threatened.', 'D. scovazzi is listed among the ""Top 100 EDGE amphibians"".']"
This species is believed to be relatively common.,"['The thighs are orange-tan to orange-yellow.', 'Males have pale yellow vocal sac.', 'Habitat and conservationDendropsophus aperomeus occurs in premontane forests and partially cleared cloud forests at elevations of  above sea level.', 'The tadpoles presumably develop in stagnant water, such as small pools.', 'The type series was collected from a herb 10 cm above the surface of a temporary pool and from low herbaceous vegetation on a cut-over slope above a roadside pond.']"
"Though threatened by habitat destruction and uncommon within its range, the overall population is believed to be stable.","['A distinct white stripe along the upper lip, flanks, and groin expands beneath the eyes to form a prominent white mark.', 'All specimens have a distinctive red iris with horizontal pupils.', 'Habitat', 'The rufous-eyed brook frog is endemic to the mountainous regions of Costa Rica, and can be found on the Caribbean and Pacific slopes from  asl.', 'This species favors humid forests, and lives in foliage alongside streams.']"
"However, it is believed that its range is greater than what is currently known.","[""Walker's tree frog (Dryophytes walkeri) is a species of frog in the family Hylidae found in Guatemala and Mexico."", 'Its natural habitats are highlands of pine-oak forests and pine-fir forests.', 'It is known to occur in Chiapas Mexico and in parts of Guatemala including the Sierra de los Cuchumatanes mountain range in the west, the plateaus of central Guatemala, and in southeastern Guatemala.']"
Scientists believe it hides in bromeliad plants.,"['Its natural habitat is subtropical or tropical moist lowland forests.', 'The adult male frog measures about 33\xa0mm in snout-vent length.', 'The skin of the dorsum is green or red-brown with small dark marks and small white spots.', 'The iris of the eye is white in color with red reticulations.', 'This frog is nocturnal.']"
Scientists believe this frog lays eggs in streams because other frogs in Hyloscritus do so.,"['Its natural habitats are subtropical or tropical moist lowland forests, subtropical or tropical moist montane forests, rivers, and swamps.', 'It is threatened by habitat loss.', 'The adult male frog measures 31.5–35.5 mm in snout-vent length and the adult female frog about 34.9 mm.', 'The skin of the dorsum is uniform green and the skin of the ventrum white.', 'This frog is nocturnal.']"
It is believed to have been converted to a theater from an old grain warehouse.,"['National Theatre ""Toša Jovanović"" ()  in Zrenjanin was built around 1835.']"
"It is believed by many that the theater was originally an old grain warehouse built during the 18th century, however, there is no evidence to support this, with a map from 1793 showing no such warehouse.","['It is believed to have been converted to a theater from an old grain warehouse.', 'It is located at the city main square - Trg slobode (Liberty Square).', 'It is located between buildings of the Old Vojvodina hotel and Finance palace.', 'Foundations', 'The theater is the oldest theater in Serbia, built around 1835 in the yard of the city tax office.']"
Habitat and conservationHyperolius diaphanus is believed to be an arboreal forest species.,"['There are two color morphs, known as phases linked, to development and sex: all newly metamorphosed individuals display phase ""J"" pattern, whereas all females, and some males, develop into phase ""F"" before the first breeding season.', 'Phase ""j"" is normally brownish to green with paired light dorsolateral lines or an hourglass pattern.', 'Phase ""F"" is often colorful and variable, showing the diagnostic color characteristics.', 'In addition to the well-defined morphs, graded variation is also present.', 'H. diaphanus is very similar to Hyperolius frontalis but lacks the light triangle on the snout of the latter, has yellow rather than orange-red extremities, and is somewhat smaller.']"
It is believed to be an adaptable species that is not facing significant threats.,"['The benefit of this association is that the ant nests provide Kassina fusca hiding places that remain moist during the dry season; such places are in short supply in the savanna and tend to be occupied by ants.', 'Another species showing a similar association is Phrynomantis microps.', 'Habitat and conservationKassina fusca occurs in dry savanna and savanna woodlands.', 'Breeding takes in temporary water, preferably large, well-vegetated, shallow pools.', 'It is very common where it has been found, but the known distribution is patchy; it is often overlooked.']"
Scientists believe that the frog is most prevalent at medium elevations of about 1000 m.,"['Etymology', 'The frog was named after José Alberto de Oliveira Anchieta, a nineteenth-century Portuguese naturalist who collected many biological specimens in Angola and Mozambique, by José Vicente Barbosa du Bocage, a Portuguese zoologist who corresponded with Anchieta.', ""Anchieta's original specimen of the frog was destroyed in a 1978 fire."", 'Ecology', ""There are few records of the population range or behaviors of Anchieta's tree frog.""]"
"It is believed that eggs are buried close to water; when they hatch, the tadpoles move into pools or streams where they complete their development.","['The ventrum is dark and has a granular surface.', 'Compared to the red tree frog, this species has larger choanae (the apertures where the nasal passages join the throat), larger tympani and differences in skin texture.', 'Habitat and conservation', 'The natural habitats of palm forest tree frog are wet forests along the edges of creeks and streams to  above sea level, possibly to 1000 m.', 'It also occurs in forest remnants and possibly in towns.']"
"After she escapes the kidnapping, which happened on the MathFest, a day she was told to show up for she was one of the contestants, barely anyone believes her, and if they did, they had doubts.","['She finds herself in the trunk of a car and escapes.', 'But she doesn’t know who tried to kidnap her and if they would try again.', 'Throughout the book Ingrid has to face many mysterious and scary situations to find out what is happening!', ""Guided by her hero, Sherlock Holmes, it's not going to be easy for this 13-year-old!"", 'She soon realizes that the new coach, Julia LeCaine, was the one who kidnapped her for money.']"
"Luckily, Chief Strade, father of Joey Strade (who is Ingrid's friend/romantic interest) believes her, but cannot act upon it too much, for there are too many holes in her story.","['But she doesn’t know who tried to kidnap her and if they would try again.', 'Throughout the book Ingrid has to face many mysterious and scary situations to find out what is happening!', ""Guided by her hero, Sherlock Holmes, it's not going to be easy for this 13-year-old!"", 'She soon realizes that the new coach, Julia LeCaine, was the one who kidnapped her for money.', 'After she escapes the kidnapping, which happened on the MathFest, a day she was told to show up for she was one of the contestants, barely anyone believes her, and if they did, they had doubts.']"
Habitat and conservationIchthyophis sumatranus is believed to inhabit tropical moist forest and have subterranean lifestyle as adults.,"['There is a white spot in front of the eye and a semicircular row of small cream glandules partly surrounding the eye.', 'Preserved specimens are dark brown above, with slightly lighter grooves.', 'Ventral coloration has a lighter shade of brown.', 'There is a cream mark at the vent and one at the tip of the tail.', 'The lips are cream.']"
It is also believed to have declined in Panama.,"['The venter is pale yellow and is heavily marked brown, as is the throat and chest.', 'Habitat and conservationNatural habitats of Craugastor rhyacobatrachus are streams in streams within humid montane forests at elevations of  above sea level.', 'It is associated with rocks and waterfalls, normally found at night sitting or foraging on rocks in mountain streams.', 'This species was once quite common where it occurred.', 'It appears to have gone extinct in Costa Rica, where, as of 2007, it has not been seen after 1964.']"
"The two men believed it was a fort for defense, with the altars providing spiritual assistance.","['There are three entrances into the earthwork.', 'The top part of the earthwork is described as enclosing a small circle, one hundred feet in diameter, with two small mounds inside of it.', 'A third mound, which has been ""truncated"" was just north of the small circle.', 'Both the small mounds had altars found in them after excavation.', 'Ash and sherd were found in the altars.']"
"Nevertheless, the mound is believed to be a significant archaeological site; its size is believed to indicate the stability of the culture that built it and the dedication of its members to commemorating those buried within it.","['The potential of these mounds for long-distance communication was demonstrated in 1990 by three groups of volunteers.', 'After climbing the Great Mound, the first group established visual contact with the Hill-Kinder Mound in Franklin (more than  to the northeast), from which point the observers of the second group contacted the third group atop the Miamisburg Mound near Dayton.', 'Built by the Adena culture, the Great Mound has been reduced by multiple instances of unofficial diggings.', ""In 1879, locals removed a small portion of the mound's summit, finding artifacts such as bones and the remnants of fires."", 'Later years saw the destruction of a more significant part of the top; today, only about 75% of the mound is free from disturbances.']"
"Built in the shape of a cone, the Roberts Mound is believed to have been built during the Woodland period.","['The Roberts Mound is a Native American mound in the southwestern part of the U.S. state of Ohio, United States.', 'Located northwest of Auburn in Butler County, the mound sits in Section 36 of Reily Township; it is the only mound in the far southeastern part of the township.']"
"He believed it could have been written as early as the 1190s and used by the author of Orkneyinga saga, who wrote in about 1200.","['Brjáns saga (also Brjánssaga) is a hypothetical early specimen of Old Norse literature.', 'According to the hypothesis, certain episodes in Njáls saga and Þorsteins saga Síðu-Hallssonar drew on this lost saga.', ""There is no external evidence of this saga's existence, though it was postulated by the Icelandic scholar Einar Ólafur Sveinsson, who edited Njál's saga in 1954.""]"
"He believed that the likely date of composition of the original Brjáns saga was around 1100, when Magnus Barelegs posed a threat to Irish interests (Clarke et al., 1998, p. 449).","['Brjáns saga (also Brjánssaga) is a hypothetical early specimen of Old Norse literature.', 'According to the hypothesis, certain episodes in Njáls saga and Þorsteins saga Síðu-Hallssonar drew on this lost saga.', ""There is no external evidence of this saga's existence, though it was postulated by the Icelandic scholar Einar Ólafur Sveinsson, who edited Njál's saga in 1954."", 'He believed it could have been written as early as the 1190s and used by the author of Orkneyinga saga, who wrote in about 1200.', 'A controversial approach by the Irish academic Donnchadh Ó Corráin has attracted notice.']"
He believed that the hypothetical saga was written in Dublin in response to the Cogad Gáedel re Gallaib as the Hiberno-Norse Dubliners' way of saying that they were loyal to the descendants of Brian.,"['According to the hypothesis, certain episodes in Njáls saga and Þorsteins saga Síðu-Hallssonar drew on this lost saga.', ""There is no external evidence of this saga's existence, though it was postulated by the Icelandic scholar Einar Ólafur Sveinsson, who edited Njál's saga in 1954."", 'He believed it could have been written as early as the 1190s and used by the author of Orkneyinga saga, who wrote in about 1200.', 'A controversial approach by the Irish academic Donnchadh Ó Corráin has attracted notice.', 'He believed that the likely date of composition of the original Brjáns saga was around 1100, when Magnus Barelegs posed a threat to Irish interests (Clarke et al., 1998, p.\xa0449).']"
It is believed that the portion of the site that has been excavated is smaller than the portion that has not yet been excavated.,"['Other researchers have designated them as Gainey Points.', 'Such large sites as Adams County, or ""Sandy Springs"" as it is also known, are rare among Paleo-Indian sites; most discoveries related to the people are isolated finds, although a comparable archaeological district known as the Welling site has been discovered in Coshocton County, Ohio.', ""It appears that southern Adams County was highly significant for such primitive peoples because of its geology: one of Ohio's few regions with combined shale and limestone bedrock, the Sandy Springs area is geologically similar to the Kentucky Bluegrass, making it a natural migration route for herds of animals roaming the Bluegrass."", 'As a result, Paleo-Indian hunters learned to use the area to watch for and ambush large herds of animals, which would have been travelling slowly due to the large river.', 'RecognitionThe Adams County Paleo-Indian Archeological District is particularly valuable as a well-preserved example of the Paleo-Indian period.']"
This cryptic species is believed to be relatively widespread.,"['The upper arms are tan or orange-colored.', 'The ventral coloration is cream with large, dark brown irregular spots or blotches.', 'Habitat and conservationChiasmocleis anatipes occurs in lowland primary forest at elevations of  above sea level.', 'Specimens have been found in or near semi-permanent ponds.', 'Breeding takes place in temporary ponds.']"
This previously very common is believed to be declining because of habitat loss associated with infrastructure development.,"['Range', 'It is endemic to China where it is found in Sichuan and extreme southern Gansu.', 'HabitatIts habitats are hilly areas near villages.', 'It has also been recorded from tree-holes.', 'Breeding takes place in temporary pools and ponds.']"
"This species is believed to be reasonably common, although its range is small and there are no recorded sightings since 1985.","['The cloacal opening in both sexes has an unusual, ventrally deflected position and is surrounded by deep skin folds; the functional significance of this remains unknown.', 'Habitat and conservation', 'Its natural habitats are primary montane forests above .', 'It is a terrestrial species that is usually found under rotten logs or under accumulations of leaf litter, formed, e.g., on the uphill side of logs.', 'Eggs are laid terrestrially (in chamber in humus) and develop directly into froglets.']"
The primary cause for its rapid decline is believed to be the disease chytridiomycosis.,"['The sharp snouted day frog (Taudactylus acutirostris), or sharp-nosed torrent frog, is an extant species of frog in the family Myobatrachidae.', 'It is endemic to upland rainforest streams in north-eastern Queensland in Australia.', 'Description', 'It was a diurnal, conspicuous and locally abundant species, but a rapid population decline began in 1988.', ""It is considered endangered under Queensland's Nature Conservation Act 1992.""]"
It is believed to be adaptable and not to face significant threats.,"['In the Garamba National Park, the majority (two thirds) of individuals were found in wet environments (marshes, springs, ponds, streams).', 'Breeding probably takes place throughout the wet season.', 'Males call at all times of the day, often from very small pools.', 'This is a poorly known species.', 'It was abundant in the Garamba National Park.']"
This species believed not to face any significant threats.,"['Adult males have a vocal sac.', 'Habitat and conservationPhrynobatrachus scapularis occurs in both the savanna and forest zone.', 'In the Garamba National Park, it occurs in wide variety of habitats (from marshes to savanna), but is more common in aquatic habitats, in particular marshes and marshy stream margins.', 'Its habitat preferences in the forest zone are unclear, but it is assumed to tolerate habitat degradation and occur in farm bush habitats.', 'Reproduction takes place during the wet season and is presumed to take place in water.']"
"Under current logging practices, it is believed that populations are stable.</ref>","['It is itself preyed on by the western terrestrial garter snake (Thamnophis elegans).', 'Breeding takes place in the summer with eggs being laid in small clutches inside rotten logs and stumps and also possibly in underground cavities.', 'The larvae undergo direct development in the eggs with fully formed miniature salamanders hatching out measuring about  in snout to vent length.', 'StatusThe Sacramento Mountain salamander is assessed as near threatened in the IUCN Red List of Threatened Species.', 'It is common in the areas in which it occurs and is chiefly threatened by logging activities especially when associated with fire or the removal of fallen timber.']"
"Their natural habitat is believed to be damp caves where they were initially discovered, however the exact locations are unknown.","['The species was thought to be extinct for over 70 years since its first observation and a study of five salamanders made by Robert Livingston and Harold T. Woodall in 1937.', 'In 2010, this species was spotted for the first time since its 1941 description by Dr. Sean Rovito who identified two individuals during his search for other lost amphibian species.', 'When preserved in alcohol they found the specimens had an overall dark brown coloration with a light tan underbelly.', 'Features of interest were their webbed ""spatulate"" feet, number of costal grooves (12–13) and tails which were slightly longer in length than the head and body combined.', 'Their proportionally longer limbs, shorter heads, and large quantity of vomerine teeth set them apart from other species of Chiropterotriton.']"
"He believed that the order went Sanballat the Horonite (5th century BCE); Delaiah, son of Sanballat; Sanballat II; Hananiah, son of Sanballat II; Sanballat III.","['The regnal number of ""II"" is a modern convention, and he would not have been called that at the time.', 'The hypothesized time period where Sanballat II was governor may have coincided with the construction of the Samaritan Temple on Mount Gerizim.', 'Samaria papyriFrank Moore Cross was involved in the purchase and excavation of ancient papyri at Wadi Daliyeh, preserved by the dry climate.', 'A Sanballat is indeed referred to in these papyri, but the time period seemed to be somewhat later than the period described in the Book of Nehemiah.', 'As a result, Cross came to the conclusion that at least three different Sanballats ruled as governor of Samaria during the Persian era, and that the governorship had passed down a family line.']"
"It is believed to be a relatively common species that lives near forested streams, as other members of the genus do.","[""Limnonectes dammermani, Dammerman's wart frog, is a species of frogs in the family Dicroglossidae endemic to the Lesser Sunda Islands of Indonesia, where it can be found on Flores, Sumbawa, and Lombok.""]"
"It is believed to be relatively common, but it is threatened by collection for consumption and—presumably—habitat loss driven by logging, causing degradation of forest habitat and stream sedimentation.","['Quasipaa verrucospinosa is a species of frog in the family Dicroglossidae.', 'It is found in Laos, Vietnam, and Yunnan, China.', 'It occurs in and around streams (its breeding habitat) in hill and lower montane evergreen forests.']"
"The syntypes are believed to be at the Natural History Museum, Vienna (NHMW), possibly including the specimen NHMW 2673.","['Pyxicephalus cordofanus, also known as Rana cordofana, is a possible species of frog.', 'It is a nomen dubium, a name of unknown application.', 'Franz Steindachner, who described the species in 1867, specified neither a holotype nor syntypes.']"
"It is, nevertheless, believed to suffer from the loss of its habitat and from deterioration of habitat quality.","['The upper lip is dark brown and has white and black patches.', 'The lower parts are ashy white.', 'Habitat and conservationPseudophilautus limbus occurs along the forest edge in tea plantations, home gardens, and grasslands, and within lowland forest, at elevations of  above sea level.', 'It presumably has direct development (i.e., there is no free-living larval stage).', 'It tolerates habitat modification and can be locally common.']"
The overall population of Kurixalus naso is believed to be small.,"['The ventral surface is shaded posteriorly with dark spots.', 'The iris is golden.', 'Males have a single, internal vocal sac.', 'Habitat and conservationKurixalus naso is an arboreal species occurring in tropical forest, shrubland and grasslands at elevations of  above sea level.', 'Breeding takes place in small, temporary water pools.']"
"Distribution and habitat Although the global population of the Burmese bush lark has not yet been quantified, it is believed to be locally numerous within its sizable range in central Myanmar, where it is endemic, and is estimated to have an extent of occurrence of anywhere from 50,000 to 100,000 km2.","['The Burmese bush lark (Mirafra microptera) or Burmese lark, is a species of lark in the family Alaudidae found in Southeast Asia.', 'Taxonomy and systematics', 'The Burmese bush lark was formerly considered as a subspecies of the Bengal bush lark until split following work published by Per Alström.']"
"It is now believed to nest uniquely on Henderson island, which was declared a World Heritage Site in 1988.","['Adults measure on average 37\xa0cm.', 'It has a uniform grey-brown plumage.', 'These birds are endangered.', 'It is found in the Pitcairn Islands, and possibly in French Polynesia, though confusion over the taxon makes reports of this species in the Marquesas, Tuamotus, Australs and Gambiers uncertain.', 'Breeding colonies formerly existed on Ducie Island, but were wiped out by invasive rats by 1922.']"
It is believed to be possibly nomadic.,"['The striated lorikeet was formally described in 1911 by the English zoologist Walter Rothschild under the binomial name Charmosynopsis multistriata.', 'The species was formerly placed in the genus Charmosyna but was moved to a new monotypic genus Synorhacma based on phylogenetic studies of the lorikeets published in 2020.', 'The name Synorhacma is an anagram of Charmosyna.', 'Distribution and habitat', 'The species is native to mountain forests of the central mountain ranges in West Papua (province), Indonesia and central Papua New Guinea (particularly the Ok Tedi River region).']"
"However, it is believed that this elusive bird species has a preference for drier forest edges, acacia-conifer woodland, and mixed broadleaf scrub.","['It is threatened by habitat loss.', 'Taxonomy', 'The species was first collected by Eugenio Ruspoli in either 1892 or 1893, but due to his subsequent death, the location and date of this find remain unknown.', 'However, his collection was examined by T. Salvadori, who named the bird in his honor.', ""Habitat Prince Ruspoli's Turaco, also known as Tauraco ruspolii, is primarily found in juniper (Juniperus) woodland accompanied by dense evergreen undergrowth near Arero and Wadera.""]"
"The ash-breasted tit-tyrant's genus, Anairetes, is believed to be most closely related to the genera Mecocerculus and Serpophaga; however, there is no definitive evidence supporting this claim.","['The ash-breasted tit-tyrant (Anairetes alpinus) is a species of bird in the family Tyrannidae.', 'It is found in Bolivia and Peru.', 'Its natural habitat is subtropical or tropical moist montane forests.', 'It is threatened by habitat loss.', 'Taxonomy']"
"The Juan Fernández tit-tyrant's genus, Anairetes, is believed to be most closely related to the genera Mecocerculus and Serpophaga; however, there is no definitive evidence supporting this claim.","['The Juan Fernández tit-tyrant (Anairetes fernandezianus) is a species of bird in the family Tyrannidae.', 'It is endemic to the Juan Fernández Islands in the South Pacific Ocean off Chile.', 'Its natural habitats are subtropical or tropical moist lowland forests, rural gardens, and urban areas.', 'It is threatened by habitat loss.', 'Taxonomy']"
"The yellow-billed tit-tyrant's genus, Anairetes, is believed to be most closely related to the genera Mecocerculus and Serpophaga; however, there is no definitive evidence supporting this claim.","['The yellow-billed tit-tyrant (Anairetes flavirostris) is a species of bird in the family Tyrannidae.', 'It is found in Argentina, Bolivia, Chile, and Peru.', 'Its natural habitats are subtropical or tropical moist montane forests and subtropical or tropical high-altitude shrubland.', 'Taxonomy']"
"The black-crested tit-tyrant's genus, Anairetes, is believed to be most closely related to the genera Mecocerculus and Serpophaga; however, there is no definitive evidence supporting this claim.","['The black-crested tit-tyrant or Marañón tit-tyrant (Anairetes nigrocristatus) is a species of bird in the family Tyrannidae.', 'It is found in Ecuador and Peru.', 'Its natural habitats are subtropical or tropical moist montane forests and subtropical or tropical high-altitude shrubland.', 'Taxonomy']"
"The pied-crested tit-tyrant's genus, Anairetes, is believed to be most closely related to the genera Mecocerculus and Serpophaga; however, there is no definitive evidence supporting this claim.","['The pied-crested tit-tyrant (Anairetes reguloides) is a species of bird in the family Tyrannidae.', 'It is found in coastal Peru and far northern Chile.', 'Its natural habitats are subtropical or tropical moist shrubland and subtropical or tropical high-altitude shrubland.', 'Taxonomy']"
"He is believed to have been a descendant of a decayed branch of a local family that had rented space in The Shambles of Chesterfield, which is a collection of narrow and old streets.","['Joseph Parr (1790–1868) was a town crier of Derby.', 'Parr was born in 1790 and died in 1868, at the age of 78.']"
"Behavior The Aberdare cisticola is believed to be monogamous, solitary and territorial.","['The Aberdare cisticola is  in length, and weighs .', 'It is a large and stocky cisticola with a heavy bill, plain face, boldly striped upperparts, and a medium-long graduated tail.', 'Its voice is a mixture of peeuu tew tew and other short trills.', 'Diet', 'It feeds on beetles and flies, foraging for them by searching through vegetation and on the ground.']"
The population is nevertheless believed to be stable because of the remoteness of its range.,"['The Duida grass finch (Emberizoides duidae) is a species of bird in the family Thraupidae.', 'It is endemic to Cerro Duida, a mountain in Venezuela, and is known only from specimens collected in 1928 and 1929.']"
It is believed that all birds in the genus are probably polygynous.,"['Euplectes is a genus of passerine bird in the weaver family, Ploceidae, that contains the bishops and widowbirds.', 'They are all native to Africa south of the Sahara.']"
Some believe this diversity directly relates to the overall health and vitality of the organism — human or animal.,"[""Nutritional biodiversity is a diet that focuses on the diversity of an organism's nutritional consumption or intake.""]"
"GeographyKeckwick Brook is believed to be the feature that gives its name to the area as it can be followed north–south from the edge of the Manchester Ship Canal, crossing the Daresbury Expressway (A558), to track between the two canal branches, the Bridgewater Canal and the Cheshire Ring, skirting the West Coast Mainline (WCML) railway line, and passing east of Preston Brook before crossing the M56 motorway and on to its source on Preston Hill.","['It then became a district of Daresbury.', 'The area of Keckwick to the west of the West Coast Main Line was designated as part of Runcorn New Town in 1964 and the land initially allocated to industry.', 'The new town masterplan was amended in 1975 and the land redesignated for a residential community called Sandymoor.', 'Since 2008, this area has been under Sandymoor Parish Council, while the part of Keckwick to the east of the West Coast Main Line is under Daresbury Parish Council.', 'The local authority for both areas is Halton Borough Council.']"
'Eungella' (/ˈjʌŋɡɛlə/ YUNG-gel-ə) is believed to be a local Aboriginal word for 'mountain of the mist' or 'land of cloud'.,"['This species is found only in a small area of plateau rainforest in the Clarke Range, west of Mackay, in Queensland.', 'Occasionally, this species can be seen foraging on the rainforest margin and adjacent open forest.', 'The species name hindwoodi is for Keith Alfred Hindwood (1904–71), an amateur ornithologist, who became the President of the Royal Australasian Ornithologists Union.', 'The birds at Eungella were long considered to be an outlying population of the bridled honeyeater (Bolemoreus frenatus, formerly Lichenostomus frenatus), but they were described as a separate species in 1983.', 'The story of its discovery is documented here.']"
"The twitch is popularly believed to work by distracting the horse, but may act instead by triggering the release of endorphins from the horse's brain, producing a calming effect.","['Use', 'The upper lip of the horse is grasped and the loop of chain or rope is placed around it, then the handle of the twitch is twisted until the loop is firmly around the lip.', 'A wooden handled twitch has the disadvantage that it requires a handler and the handle may injure the horse handler if the horse throws its head.', 'Other twitches may be attached to the halter or headcollar.', 'An emergency twitch can be improvised by placing a loop of leather or heavy cord around the nose and tightening it by twisting a stick around and around until it is tightened sufficiently.']"
"Currently, its population is believed to be stable.","['The canary flyrobin (Devioeca papuana), also known as the Papuan flycatcher, canary robin, canary flycatcher, or montane flycatcher, is a species of bird in the family Petroicidae.', 'It is found in New Guinea.', 'Its natural habitat is subtropical or tropical moist montane forests with elevations from 1,100–3,500 m (3,609–11,483\xa0ft).']"
"The scientists believed that they, ""by virtue of their special knowledge, have, in certain spheres, special political and social responsibilities beyond their obligations as individual citizens"".","['The Association of Los Alamos Scientists (ALAS) was founded on August 30, 1945, by a group of scientists, who had worked on the development of the atomic bomb at the Los Alamos Laboratory, a division of the Manhattan Project.', 'Purpose', 'The purpose of the organization was ""to promote the attainment and use of scientific and technological advances in the best interests of humanity"", according to the manifesto, available in the archives of the University of Chicago.']"
"The blue-headed pitta is believed to be a seasonal breeder, as birds in breeding condition have been found in the middle of the year (March to June) and a female that was about to lay was found in July.","['Description', 'The blue-headed pitta is a medium-sized pitta, at  in length.', 'The plumage of the male is very brightly coloured, with a bright blue crown, black cheeks, white throat, chestnut red back, violet blue tail and belly, and black wings marked with white.', 'The colours of the female are more subdued, with a buff coloured back and head and blue only being found on the tail.', 'Breeding']"
"It is believed both sexes incubate the eggs (as is usual for tracheophone suboscines), but the incubation period is not documented.","['The species sometimes occurs in exotic Pinus radiata plantations, but only if there is a dense understory of shrubs, as it cannot move across habitat without dense understory as shown by a study of the fragmented Maulino forest.', 'The Chestnut-Throated Huet-Huet feeds on insects and their larvae, and also a substantial number of seeds and fruit, which it digs for in the forest floor with its long claws.', 'It may be important in the dispersal of certain forest plants.', 'Breeding occurs in spring between September and December, but the burrows ordinarily used to nest are dug during the winter rainy season when the soil is loosest.', ""The burrows can be as much as  deep and contain two oval white eggs, which are very large for the bird's size, typically averaging  long and  wide with a mass of .""]"
"The name is believed to have originated from one of the first settlers, 'Gunthari'.","['Gundersweiler is a village and a municipality in the Verbandsgemeinde Nordpfälzer Land and the Donnersbergkreis district, in Rhineland-Palatinate, Germany.', 'It is located in the valley of Moschelbach in the North Palatine Uplands, southwest of Donnersberg and between Kaiserslautern and Bad Kreuznach.', 'History', ""The first known mention of Gundersweiler is from the year 891, as 'Novale Guntharii'.""]"
"Fish amok is believed to have been a royal Khmer dish dating back to the Khmer Empire, although some question it originating in Cambodia.","[""Fish amok or amok trei ( ) is a Khmer steamed fish curry (amok) with a mousse-like consistency, considered one of Cambodia's national dishes.""]"
"When first described, it was mistakenly believed that it originates from Peru, leading to the misleading scientific name peruviana.","['The black-backed tanager (Stilpnia peruviana) is a bird species in the Thraupidae family.', 'It is endemic to the forests and shrubs of south-eastern Brazil.']"
The station is believed to have been built about 1885.,"['Southern Railway Passenger Station is railway passenger depot built ca. 1885 in Westminster, South Carolina.', 'It is one of the oldest buildings in the community.', 'It was listed on the National Register of Historic Places in 1976.', 'History', 'The Atlanta and Charlotte Air Line Railroad, a predecessor of the Southern Railway, was built in the early 1870s and Westminster was built along the railroad tracks.']"
